t_min,glucose_true_mg_dl,sensor_mg_dl,sensor_valid,carbs_g_step,iir_u_per_h,exercise_pct,hr_bpm
0.0000,100.5746,100.5746,1,0.0000,0.4541,0.0000,0.0000
1.0000,101.0679,0.0000,0,0.0000,0.4541,0.0000,0.0000
2.0000,101.4918,0.0000,0,0.0000,0.4541,0.0000,0.0000
3.0000,101.8569,0.0000,0,0.0000,0.4541,0.0000,0.0000
4.0000,102.1723,0.0000,0,0.0000,0.4541,0.0000,0.0000
5.0000,102.4457,102.4457,1,0.0000,0.4541,0.0000,0.0000
6.0000,102.6837,0.0000,0,0.0000,0.4541,0.0000,0.0000
7.0000,102.8921,0.0000,0,0.0000,0.4541,0.0000,0.0000
8.0000,103.0756,0.0000,0,0.0000,0.4541,0.0000,0.0000
9.0000,103.2386,0.0000,0,0.0000,0.4541,0.0000,0.0000
10.0000,103.3844,103.3844,1,0.0000,0.4541,0.0000,0.0000
11.0000,103.5161,0.0000,0,0.0000,0.4541,0.0000,0.0000
12.0000,103.6362,0.0000,0,0.0000,0.4541,0.0000,0.0000
13.0000,103.7469,0.0000,0,0.0000,0.4541,0.0000,0.0000
14.0000,103.8500,0.0000,0,0.0000,0.4541,0.0000,0.0000
15.0000,103.9470,103.9470,1,0.0000,0.4541,0.0000,0.0000
16.0000,104.0393,0.0000,0,0.0000,0.4541,0.0000,0.0000
17.0000,104.1279,0.0000,0,0.0000,0.4541,0.0000,0.0000
18.0000,104.2138,0.0000,0,0.0000,0.4541,0.0000,0.0000
19.0000,104.2977,0.0000,0,0.0000,0.4541,0.0000,0.0000
20.0000,104.3803,104.3803,1,0.0000,0.4541,0.0000,0.0000
21.0000,104.4621,0.0000,0,0.0000,0.4541,0.0000,0.0000
22.0000,104.5435,0.0000,0,0.0000,0.4541,0.0000,0.0000
23.0000,104.6249,0.0000,0,0.0000,0.4541,0.0000,0.0000
24.0000,104.7066,0.0000,0,0.0000,0.4541,0.0000,0.0000
25.0000,104.7888,104.7888,1,0.0000,0.4541,0.0000,0.0000
26.0000,104.8718,0.0000,0,0.0000,0.4541,0.0000,0.0000
27.0000,104.9555,0.0000,0,0.0000,0.4541,0.0000,0.0000
28.0000,105.0403,0.0000,0,0.0000,0.4541,0.0000,0.0000
29.0000,105.1261,0.0000,0,0.0000,0.4541,0.0000,0.0000
30.0000,105.2131,105.2131,1,0.0000,0.4541,0.0000,0.0000
31.0000,105.3012,0.0000,0,0.0000,0.4541,0.0000,0.0000
32.0000,105.3905,0.0000,0,0.0000,0.4541,0.0000,0.0000
33.0000,105.4809,0.0000,0,0.0000,0.4541,0.0000,0.0000
34.0000,105.5726,0.0000,0,0.0000,0.4541,0.0000,0.0000
35.0000,105.6654,105.6654,1,0.0000,0.4541,0.0000,0.0000
36.0000,105.7594,0.0000,0,0.0000,0.4541,0.0000,0.0000
37.0000,105.8545,0.0000,0,0.0000,0.4541,0.0000,0.0000
38.0000,105.9507,0.0000,0,0.0000,0.4541,0.0000,0.0000
39.0000,106.0480,0.0000,0,0.0000,0.4541,0.0000,0.0000
40.0000,106.1462,106.1462,1,0.0000,0.4541,0.0000,0.0000
41.0000,106.2455,0.0000,0,0.0000,0.4541,0.0000,0.0000
42.0000,106.3456,0.0000,0,0.0000,0.4541,0.0000,0.0000
43.0000,106.4467,0.0000,0,0.0000,0.4541,0.0000,0.0000
44.0000,106.5485,0.0000,0,0.0000,0.4541,0.0000,0.0000
45.0000,106.6512,106.6512,1,0.0000,0.4541,0.0000,0.0000
46.0000,106.7546,0.0000,0,0.0000,0.4541,0.0000,0.0000
47.0000,106.8586,0.0000,0,0.0000,0.4541,0.0000,0.0000
48.0000,106.9633,0.0000,0,0.0000,0.4541,0.0000,0.0000
49.0000,107.0686,0.0000,0,0.0000,0.4541,0.0000,0.0000
50.0000,107.1744,107.1744,1,0.0000,0.4541,0.0000,0.0000
51.0000,107.2807,0.0000,0,0.0000,0.4541,0.0000,0.0000
52.0000,107.3875,0.0000,0,0.0000,0.4541,0.0000,0.0000
53.0000,107.4947,0.0000,0,0.0000,0.4541,0.0000,0.0000
54.0000,107.6022,0.0000,0,0.0000,0.4541,0.0000,0.0000
55.0000,107.7100,107.7100,1,0.0000,0.4541,0.0000,0.0000
56.0000,107.8181,0.0000,0,0.0000,0.4541,0.0000,0.0000
57.0000,107.9265,0.0000,0,0.0000,0.4541,0.0000,0.0000
58.0000,108.0350,0.0000,0,0.0000,0.4541,0.0000,0.0000
59.0000,108.1437,0.0000,0,0.0000,0.4541,0.0000,0.0000
60.0000,108.2525,108.2525,1,0.0000,0.4541,0.0000,0.0000
61.0000,108.3613,0.0000,0,0.0000,0.4541,0.0000,0.0000
62.0000,108.4702,0.0000,0,0.0000,0.4541,0.0000,0.0000
63.0000,108.5791,0.0000,0,0.0000,0.4541,0.0000,0.0000
64.0000,108.6880,0.0000,0,0.0000,0.4541,0.0000,0.0000
65.0000,108.7968,108.7968,1,0.0000,0.4541,0.0000,0.0000
66.0000,108.9056,0.0000,0,0.0000,0.4541,0.0000,0.0000
67.0000,109.0142,0.0000,0,0.0000,0.4541,0.0000,0.0000
68.0000,109.1226,0.0000,0,0.0000,0.4541,0.0000,0.0000
69.0000,109.2309,0.0000,0,0.0000,0.4541,0.0000,0.0000
70.0000,109.3389,109.3389,1,0.0000,0.4541,0.0000,0.0000
71.0000,109.4467,0.0000,0,0.0000,0.4541,0.0000,0.0000
72.0000,109.5543,0.0000,0,0.0000,0.4541,0.0000,0.0000
73.0000,109.6615,0.0000,0,0.0000,0.4541,0.0000,0.0000
74.0000,109.7685,0.0000,0,0.0000,0.4541,0.0000,0.0000
